Date,AKRA.JK,ANTM.JK,ASII.JK,BBCA.JK,BBNI.JK,BBRI.JK,BBTN.JK,BJBR.JK,BMRI.JK,BTPS.JK,DSNG.JK,ICBP.JK,INCO.JK,INDF.JK,INTP.JK,JPFA.JK,JSMR.JK,KLBF.JK,SMGR.JK,TLKM.JK,UNTR.JK,UNVR.JK
2023-12-08,1308.62,1554.61,5103.73,8510.46,4843.53,4937.69,1175.41,1035.52,5422.67,1498.2,531.8,10763.94,4360.0,6124.39,9254.46,1157.23,4813.27,1612.1,6170.44,3713.13,20325.72,3347.08
2023-12-11,1313.31,1526.93,5036.28,8510.46,4938.97,4868.79,1165.77,1030.92,5494.02,1488.72,526.97,10322.6,4190.0,6100.46,9303.82,1133.32,4763.65,1597.4,5999.04,3750.82,19892.77,3337.55
2023-12-12,1313.31,1499.25,5013.8,8461.83,5034.41,4891.75,1160.96,1030.92,5517.81,1526.65,526.97,10420.67,4220.0,6148.31,9279.14,1142.88,4872.82,1577.8,6048.01,3684.85,19915.56,3270.8
2023-12-13,1313.31,1471.57,4968.83,8437.51,4938.97,4868.79,1151.32,1026.31,5446.46,1502.94,517.3,10347.12,4020.0,6124.39,9180.43,1147.66,4644.56,1577.8,6096.98,3694.28,19072.45,3289.87
2023-12-14,1360.22,1513.09,5058.76,8802.25,5105.99,5098.45,1180.23,1026.31,5660.51,1521.91,512.47,10371.63,4170.0,6124.39,9180.43,1152.45,4763.65,1568.0,6048.01,3713.13,19550.97,3242.19
2023-12-15,1374.29,1540.77,5081.25,8972.46,5034.41,5098.45,1185.04,1017.11,5612.94,1555.1,517.3,10224.52,4220.0,6052.62,9180.43,1138.1,4783.5,1568.0,6072.5,3750.82,19391.46,3337.55
2023-12-18,1350.84,1536.15,5036.28,8948.14,4962.83,5052.52,1175.41,1026.31,5636.73,1540.87,526.97,10396.15,4210.0,6004.77,9180.43,1138.1,4743.8,1582.7,5999.04,3741.4,19869.98,3251.72
2023-12-19,1360.22,1513.09,5058.76,8996.77,4962.83,5098.45,1185.04,1035.52,5684.29,1574.06,531.8,10371.63,4170.0,6052.62,9081.71,1142.88,4843.05,1626.8,6048.01,3741.4,19892.77,3270.8
2023-12-20,1360.22,1508.48,5058.76,9045.41,4962.83,5098.45,1175.41,1035.52,5636.73,1555.1,531.8,10371.63,4240.0,6004.77,9032.36,1138.1,4763.65,1582.7,6096.98,3731.98,19869.98,3299.4
2023-12-21,1346.15,1508.48,4991.31,9069.72,4915.11,5121.41,1170.59,1035.52,5684.29,1531.39,531.8,10347.12,4250.0,6004.77,9032.36,1138.1,4723.95,1568.0,6023.53,3722.55,20052.28,3308.94
2023-12-22,1360.22,1536.15,4991.31,9069.72,5010.55,5213.28,1160.96,1035.52,5684.29,1559.84,531.8,10322.6,4270.0,6004.77,9155.75,1142.88,4753.73,1553.3,6145.95,3731.98,20075.06,3308.94
2023-12-27,1355.53,1600.74,4991.31,9118.35,5034.41,5167.35,1165.77,1040.12,5708.08,1569.32,522.14,10371.63,4340.0,6076.54,9155.75,1138.1,4723.95,1587.6,6145.95,3713.13,20439.65,3308.94
2023-12-28,1355.53,1582.29,5036.28,9142.67,5105.99,5259.21,1199.49,1049.32,5826.99,1602.51,522.14,10445.19,4370.0,6172.23,9279.14,1128.54,4714.03,1587.6,6145.95,3731.98,20690.3,3375.69
2023-12-29,1383.67,1573.06,5081.25,9142.67,5129.85,5259.21,1204.31,1058.53,5755.64,1602.51,536.64,10371.63,4310.0,6172.23,9279.14,1128.54,4833.12,1577.8,6268.38,3722.55,20621.95,3366.15
2024-01-02,1407.12,1600.74,5126.21,9166.98,5129.85,5290.91,1218.76,1067.73,5826.99,1583.54,526.97,10445.19,4420.0,6172.23,9303.82,1118.97,4813.27,1587.6,6341.84,3760.25,21396.69,3385.23
2024-01-03,1421.19,1568.45,5036.28,9094.04,5105.99,5220.98,1209.13,1076.94,5803.21,1550.35,512.47,10420.67,4420.0,6124.39,9180.43,1109.41,4813.27,1572.9,6292.87,3731.98,21168.82,3366.15
2024-01-04,1482.17,1554.61,5126.21,9215.62,5344.59,5314.22,1247.67,1090.75,6041.05,1545.61,526.97,10837.5,4390.0,6172.23,9205.11,1080.72,4723.95,1558.2,6341.84,3741.4,21214.4,3356.62
2024-01-05,1468.1,1545.38,5058.76,9312.88,5320.73,5360.83,1247.67,1086.14,6112.4,1540.87,522.14,10518.75,4310.0,6172.23,9106.39,1085.5,4654.48,1548.4,6243.9,3666.01,21191.61,3356.62
2024-01-08,1454.02,1522.32,5013.8,9312.88,5320.73,5244.29,1238.03,1086.14,6088.61,1517.17,522.14,10543.27,4280.0,6124.39,9106.39,1090.28,4654.48,1558.2,6121.47,3666.01,20986.53,3318.47
2024-01-09,1454.02,1517.7,5013.8,9361.51,5392.31,5314.22,1281.39,1090.75,6064.83,1526.65,512.47,10812.98,4150.0,6100.46,9032.36,1075.93,4753.73,1558.2,6170.44,3731.98,21054.89,3270.8
2024-01-10,1468.1,1526.93,4968.83,9288.56,5344.59,5314.22,1286.21,1086.14,6112.4,1559.84,517.3,11131.73,4160.0,6076.54,9032.36,1071.15,4803.35,1548.4,6194.93,3769.67,21237.18,3251.72
2024-01-11,1449.33,1508.48,4991.31,9312.88,5344.59,5360.83,1310.29,1095.35,6136.18,1602.51,517.3,10911.06,4100.0,6076.54,9180.43,1061.59,4803.35,1563.1,6121.47,3760.25,21237.18,3251.72
2024-01-12,1463.41,1499.25,5036.28,9434.46,5344.59,5454.06,1300.66,1109.15,6255.1,1664.14,526.97,10960.1,4180.0,6100.46,9155.75,1052.02,4783.5,1563.1,6145.95,3779.1,21784.06,3308.94
2024-01-15,1468.1,1480.8,4968.83,9458.77,5368.45,5430.76,1305.47,1099.95,6183.75,1626.21,531.8,10911.06,4150.0,6172.23,9032.36,1066.37,4694.18,1558.2,6145.95,3769.67,22536.03,3270.8
2024-01-16,1482.17,1480.8,4946.35,9434.46,5344.59,5430.76,1276.57,1099.95,6207.53,1626.21,531.8,10862.02,4150.0,6172.23,9155.75,1080.72,4674.33,1553.3,6048.01,3779.1,22422.09,3251.72
2024-01-17,1510.31,1480.8,4856.41,9483.09,5296.87,5384.14,1286.21,1090.75,6207.53,1588.28,522.14,10911.06,4100.0,6124.39,9057.04,1071.15,4664.41,1548.4,5950.07,3760.25,22080.29,3165.9
2024-01-18,1510.31,1494.64,4833.93,9410.14,5296.87,5360.83,1286.21,1095.35,6207.53,1574.06,531.8,11058.17,4130.0,6100.46,9032.36,1061.59,4644.56,1548.4,5925.58,3722.55,21966.36,3146.83
2024-01-19,1524.38,1517.7,4811.45,9361.51,5249.15,5407.45,1305.47,1090.75,6207.53,1536.13,526.97,11327.88,4080.0,6172.23,9057.04,1075.93,4714.03,1523.9,5925.58,3713.13,21943.57,3089.61
2024-01-22,1533.76,1517.7,4699.03,9361.51,5273.01,5384.14,1324.74,1095.35,6183.75,1550.35,522.14,11180.77,4040.0,6148.31,8884.29,1047.24,4733.88,1523.9,5876.61,3750.82,21191.61,2975.18
2024-01-23,1547.83,1485.41,4609.1,9337.19,5177.57,5314.22,1281.39,1081.54,6183.75,1526.65,512.47,11156.25,3940.0,6124.39,8933.64,1032.9,4723.95,1523.9,5852.12,3722.55,20690.3,3032.4
2024-01-24,1547.83,1416.21,4564.13,9264.25,5225.29,5267.6,1242.85,1072.34,6088.61,1531.39,502.8,11180.77,4050.0,6172.23,9106.39,1018.55,4783.5,1563.1,5901.1,3741.4,20553.59,3051.47
2024-01-25,1547.83,1434.67,4541.65,9239.93,5153.71,5151.06,1242.85,1076.94,5969.7,1540.87,502.8,11180.77,4110.0,6124.39,8983.0,1032.9,4664.41,1543.5,6023.53,3750.82,21077.68,3013.33
2024-01-26,1575.97,1453.12,4564.13,9094.04,5177.57,5057.83,1238.03,1076.94,5993.48,1526.65,497.96,11229.81,3980.0,6148.31,9106.39,1028.12,4704.11,1509.2,6048.01,3750.82,20940.96,3013.33
2024-01-29,1533.76,1443.89,4433.73,9288.56,5320.73,5197.68,1262.12,1081.54,6159.97,1526.65,497.96,11180.77,3860.0,6148.31,8958.32,1018.55,4714.03,1479.8,6072.5,3779.1,21259.97,2937.04
2024-01-30,1533.76,1443.89,4586.61,9385.82,5392.31,5244.29,1247.67,1072.34,6326.45,1502.94,493.13,11009.13,3890.0,6124.39,8958.32,1013.77,4862.89,1479.8,6048.01,3769.67,20827.02,2984.72
2024-01-31,1519.69,1430.05,4609.1,9288.56,5487.75,5314.22,1257.3,1072.34,6326.45,1507.68,493.13,11548.56,3870.0,6100.46,8908.96,1013.77,4962.14,1479.8,6072.5,3731.98,20918.17,2956.11
2024-02-01,1510.31,1416.21,4609.1,9434.46,5463.89,5360.83,1247.67,1063.13,6231.32,1507.68,493.13,11352.4,3930.0,6076.54,8810.25,1018.55,4986.95,1479.8,6194.93,3807.37,20781.45,2956.11
2024-02-02,1491.55,1406.99,4788.96,9434.46,5511.61,5454.06,1233.22,1067.73,6350.23,1507.68,493.13,11352.4,3890.0,6124.39,8810.25,1052.02,4912.52,1509.2,6194.93,3760.25,20827.02,3022.86
2024-02-05,1505.62,1328.57,4654.06,9312.88,5487.75,5384.14,1223.58,1067.73,6492.94,1483.98,517.3,11254.33,3830.0,6028.69,8785.57,1071.15,4833.12,1514.1,6145.95,3750.82,20667.52,3051.47
2024-02-06,1529.07,1314.73,4721.51,9361.51,5511.61,5430.76,1213.95,1076.94,6516.72,1531.39,502.8,11303.37,3670.0,6076.54,8834.93,1080.72,4892.67,1514.1,6121.47,3750.82,20781.45,3099.15
2024-02-07,1519.69,1300.89,4788.96,9434.46,5487.75,5454.06,1209.13,1076.94,6611.85,1564.58,507.63,11205.29,3660.0,6076.54,8686.86,1042.46,4862.89,1470.0,6023.53,3750.82,20872.6,3118.22
2024-02-12,1529.07,1351.63,4766.48,9531.72,5678.63,5617.22,1310.29,1099.95,6754.56,1408.12,497.96,11425.96,4060.0,6124.39,8785.57,1037.68,4912.52,1460.2,6072.5,3769.67,21168.82,2784.47
2024-02-13,1533.76,1425.44,4676.55,9458.77,5607.05,5593.91,1295.84,1095.35,6683.21,1370.19,497.96,11156.25,4050.0,6076.54,8612.82,1028.12,4783.5,1450.4,6023.53,3750.82,21100.46,2670.04
2024-02-15,1538.45,1420.83,4609.1,9580.35,5726.35,5710.45,1334.38,1104.55,6849.69,1393.9,497.96,11425.96,4000.0,6124.39,8983.0,1047.24,4813.27,1425.9,6366.33,3797.94,21146.04,2794.0
2024-02-16,1524.38,1411.6,4676.55,9677.61,5726.35,5733.76,1315.11,1109.15,6849.69,1346.48,497.96,11229.81,3690.0,6148.31,8711.54,1032.9,4694.18,1455.3,6366.33,3920.46,21191.61,2698.64
2024-02-19,1519.69,1397.76,4609.1,9604.66,5607.05,5687.14,1300.66,1109.15,6802.12,1299.07,497.96,11352.4,3850.0,6196.16,8711.54,1032.9,4704.11,1440.6,6194.93,3920.46,20918.17,2670.04
2024-02-20,1515.0,1388.54,4676.55,9750.56,5750.21,5873.61,1406.64,1122.96,6802.12,1327.52,493.13,11327.88,3780.0,6267.93,8933.64,1042.46,4763.65,1470.0,6145.95,3967.58,20872.6,2631.89
2024-02-21,1519.69,1356.24,4721.51,9701.93,5726.35,5873.61,1421.09,1127.56,6897.26,1322.78,507.63,11254.33,3700.0,6315.77,8908.96,1037.68,4793.42,1460.2,6096.98,3939.31,20986.53,2565.14
2024-02-22,1529.07,1383.92,4744.0,9604.66,5678.63,5826.99,1430.72,1118.36,6754.56,1303.81,502.8,11376.92,3890.0,6435.39,8958.32,1052.02,4922.44,1455.3,6023.53,3854.49,21077.68,2593.75
2024-02-23,1529.07,1430.05,4609.1,9556.03,5630.91,5710.45,1406.64,1118.36,6706.99,1270.63,502.8,11327.88,3950.0,6435.39,8933.64,1056.81,5011.76,1445.5,5974.55,3863.91,20781.45,2565.14
2024-02-26,1519.69,1397.76,4609.1,9531.72,5630.91,5757.07,1406.64,1113.76,6706.99,1284.85,497.96,11327.88,3830.0,6339.7,9007.68,1099.84,5210.24,1440.6,5925.58,3854.49,20963.74,2469.78
2024-02-27,1552.52,1365.47,4654.06,9604.66,5726.35,5710.45,1397.0,1113.76,6730.77,1341.74,488.29,11376.92,3980.0,6291.85,8958.32,1109.41,5408.73,1430.8,5901.1,3760.25,21738.49,2498.39
2024-02-28,1566.59,1374.7,4699.03,9726.24,5702.49,5803.68,1401.82,1122.96,6778.34,1346.48,493.13,11376.92,4060.0,6339.7,8983.0,1109.41,5334.3,1425.9,5901.1,3760.25,21738.49,2574.68
2024-02-29,1594.74,1347.02,4699.03,9604.66,5726.35,5710.45,1377.73,1109.15,6659.42,1303.81,497.96,11327.88,4050.0,6339.7,8958.32,1099.84,5383.92,1460.2,5974.55,3769.67,21442.27,2603.29
2024-03-01,1641.64,1365.47,4699.03,9556.03,5630.91,5710.45,1387.37,1109.15,6683.21,1346.48,502.8,11401.44,4100.0,6387.54,9057.04,1118.97,5458.35,1460.2,5999.04,3694.28,21624.56,2603.29
2024-03-04,1641.64,1347.02,4676.55,9483.09,5607.05,5640.53,1358.46,1099.95,6683.21,1322.78,493.13,11229.81,4090.0,6267.93,8859.61,1138.1,5359.11,1470.0,5925.58,3713.13,21875.21,2546.07
2024-03-05,1679.16,1347.02,4586.61,9531.72,5630.91,5710.45,1300.66,1090.75,6683.21,1289.59,517.3,11156.25,4170.0,6220.08,8810.25,1114.19,5284.68,1455.3,5852.12,3647.16,21989.14,2546.07
2024-03-06,1679.16,1406.99,4654.06,9677.61,5678.63,5780.38,1334.38,1104.55,6730.77,1299.07,541.47,10935.58,4060.0,6220.08,8785.57,1104.63,5111.0,1470.0,5827.64,3675.43,22171.44,2565.14
2024-03-07,1674.47,1453.12,4609.1,9847.82,5702.49,5803.68,1315.11,1099.95,6754.56,1280.11,570.48,10494.23,4070.0,6076.54,8637.5,1147.66,5210.24,1435.7,5803.15,3675.43,21875.21,2603.29
2024-03-08,1641.64,1443.89,4631.58,9872.14,5821.79,5920.22,1329.56,1099.95,6778.34,1199.51,565.65,10567.79,3990.0,6076.54,8612.82,1162.01,5210.24,1411.2,5778.67,3637.73,22034.72,2536.54
2024-03-13,1641.64,1494.64,4631.58,9726.24,5941.08,5966.84,1329.56,1095.35,6921.04,1185.29,565.65,10518.75,4300.0,6028.69,8415.39,1147.66,5210.24,1396.5,5631.75,3675.43,21442.27,2593.75
2024-03-14,1641.64,1517.7,4744.0,10042.34,5869.5,5952.32,1372.92,1099.95,7039.96,1180.54,589.82,10690.38,4250.0,6148.31,8588.14,1147.66,5210.24,1406.3,5680.72,3731.98,21989.14,2565.14
2024-03-15,1641.64,1490.02,4654.06,9872.14,5800.0,5782.95,1344.01,1099.95,7039.96,1180.54,609.16,10518.75,4210.0,6148.31,8514.11,1147.66,5111.0,1401.4,5729.69,3741.4,22034.72,2517.46
2024-03-18,1646.33,1526.93,4631.58,9872.14,5800.0,5807.14,1315.11,1104.55,6825.91,1194.77,618.83,10641.35,4220.0,6172.23,8514.11,1147.66,5235.05,1386.7,5582.78,3694.28,22125.87,2641.43
2024-03-19,1674.47,1531.54,4699.03,9896.45,5850.0,5807.14,1345.0,1099.95,6921.04,1232.7,633.33,10788.46,4180.0,6148.31,8440.07,1200.26,5210.24,1386.7,5533.81,3713.13,22217.01,2612.82
2024-03-20,1683.85,1531.54,4744.0,9847.82,5875.0,5903.93,1365.0,1104.55,7050.0,1251.66,647.83,11009.13,4110.0,6196.16,8440.07,1166.79,5433.54,1450.4,5607.27,3703.7,22376.52,2631.89
2024-03-21,1665.09,1568.45,4811.45,9847.82,5800.0,5903.93,1425.0,1104.55,7050.0,1299.07,594.65,10739.42,4260.0,6172.23,8464.75,1176.36,5458.35,1430.8,5631.75,3666.01,22581.6,2593.75
2024-03-22,1594.74,1540.77,4833.93,9823.5,5850.0,5928.12,1560.0,1109.15,7050.0,1289.59,580.15,10911.06,4150.0,6148.31,8489.43,1152.45,5408.73,1455.3,5680.72,3675.43,22422.09,2593.75
2024-03-25,1627.57,1531.54,4811.45,10025.0,5925.0,6049.11,1585.0,1118.36,7250.0,1294.33,628.5,10984.62,4100.0,6172.23,8612.82,1138.1,5383.92,1489.6,5705.21,3515.22,22376.52,2631.89
2024-03-26,1618.19,1536.15,4766.48,10000.12,5950.0,6097.5,1600.0,1122.96,7175.0,1303.81,623.66,10641.35,4060.0,6100.46,8588.14,1114.19,5359.11,1474.9,5729.69,3411.55,22148.65,2641.43
2024-03-27,1594.74,1508.48,4744.0,10025.0,5925.0,6049.11,1595.0,1118.36,7175.0,1308.56,618.83,10788.46,4070.0,6052.62,8637.5,1109.41,5632.02,1430.8,5803.15,3289.04,22422.09,2603.29
2024-03-28,1613.5,1476.18,4631.58,10025.0,5900.0,5855.54,1555.0,1113.76,7250.0,1284.85,628.5,11376.92,4070.0,6100.46,8637.5,1138.1,5507.97,1445.5,5778.67,3270.19,22034.72,2574.68
2024-04-01,1604.12,1457.73,4676.55,9801.12,5650.0,5734.55,1490.0,1113.76,6900.0,1260.0,652.67,11009.13,4070.0,6148.31,8810.25,1133.32,5607.21,1435.7,5754.18,3307.89,21898.0,2603.29
2024-04-02,1679.16,1513.09,4744.0,9850.87,5475.0,5492.59,1475.0,1113.76,6900.0,1265.0,657.5,10984.62,4130.0,6315.77,8711.54,1157.23,5607.21,1445.5,5656.24,3289.04,22695.53,2612.82
2024-04-03,1665.09,1517.7,4721.51,9477.73,5325.0,5444.2,1465.0,1109.15,6775.0,1245.0,691.35,10788.46,4070.0,6267.93,8588.14,1147.66,5483.16,1470.0,5582.78,3223.07,23014.55,2565.14
2024-04-04,1660.4,1531.54,4654.06,9801.12,5350.0,5516.79,1515.0,1122.96,6875.0,1250.0,676.84,10812.98,4110.0,6220.08,8612.82,1190.7,5458.35,1470.0,5582.78,3251.34,22832.25,2584.21
2024-04-05,1627.57,1540.77,4744.0,9776.24,5300.0,5468.39,1500.0,1118.36,6825.0,1235.0,652.67,10641.35,4100.0,6220.08,8514.11,1176.36,5458.35,1450.4,5533.81,3232.49,23014.55,2555.61
2024-04-16,1702.62,1669.93,4586.61,9427.98,5200.0,5178.04,1400.0,1109.15,6625.0,1165.0,613.99,9905.77,4400.0,5885.15,8662.18,1152.45,5408.73,1421.0,5460.35,3034.59,23926.01,2422.11
2024-04-17,1683.85,1656.09,4609.1,9477.73,5250.0,5129.64,1375.0,1099.95,6625.0,1125.0,613.99,9954.81,4270.0,5789.46,8341.36,1114.19,5284.68,1425.9,5239.98,3015.74,23310.77,2260.0
2024-04-18,1735.45,1591.51,4586.61,9427.98,5300.0,5299.02,1420.0,1099.95,6800.0,1105.0,628.5,9905.77,4310.0,5861.23,8119.25,1099.84,5210.24,1386.7,5239.98,3062.86,23265.2,2279.07
2024-04-19,1730.76,1623.8,4406.75,9427.98,5225.0,5105.45,1375.0,1075.0,6725.0,1100.0,633.33,9537.98,4400.0,5837.31,7551.64,1085.5,5383.92,1372.0,4970.63,2968.62,23105.69,2269.53
2024-04-22,1683.85,1633.03,4451.71,9303.6,5350.0,5129.64,1360.0,1055.0,6725.0,1115.0,657.5,9611.54,4410.0,5885.15,7625.68,1052.02,5359.11,1376.9,4921.66,2987.47,23060.12,2298.14
2024-04-23,1688.54,1605.35,4519.16,9676.74,5250.0,5129.64,1370.0,1050.0,6825.0,1140.0,667.17,9734.13,4350.0,5765.54,7724.39,1052.02,5284.68,1396.5,4779.64,2921.5,22741.11,2221.85
2024-04-24,1679.16,1549.99,4415.74,9900.62,5300.0,5057.05,1375.0,1030.0,7050.0,1085.0,676.84,9979.33,4210.0,5789.46,7576.32,1061.59,5210.24,1376.9,4701.29,2864.95,22649.96,2279.07
2024-04-25,1627.57,1466.96,4451.71,9726.49,5300.0,4984.46,1350.0,1010.0,6950.0,1075.0,633.33,10494.23,4100.0,5933.0,7526.96,1095.06,5210.24,1401.4,4701.29,2864.95,22103.08,2517.46
2024-04-26,1500.93,1471.57,4388.76,9577.23,5150.0,4674.75,1290.0,1005.0,6750.0,1020.0,657.5,10396.15,4090.0,5789.46,7502.29,1042.46,5011.76,1376.9,4485.81,2855.53,22011.93,2469.78
2024-04-29,1547.83,1490.02,4519.16,9751.36,5225.0,4616.68,1310.0,1030.0,6925.0,1125.0,647.83,10469.71,4180.0,5909.08,7526.96,1075.93,5259.86,1376.9,4524.99,2902.65,22672.75,2469.78
2024-04-30,1571.28,1513.09,4631.58,9751.36,5250.0,4781.21,1320.0,1015.0,6900.0,1215.0,613.99,10665.87,4250.0,5980.85,7650.36,1095.06,5359.11,1425.9,4573.96,2987.47,22627.17,2498.39
2024-05-02,1547.83,1393.15,4654.06,9502.61,4830.0,4607.0,1280.0,1010.0,6325.0,1175.0,657.5,10273.56,4120.0,5956.92,7132.11,1109.41,5086.19,1460.2,4642.52,2940.34,22148.65,2517.46
2024-05-03,1547.83,1374.7,4699.03,9801.12,4830.0,4597.32,1265.0,1005.0,6150.0,1200.0,657.5,10641.35,4070.0,5956.92,7107.43,1162.01,4986.95,1460.2,4534.78,2978.04,21829.64,2479.32
2024-05-06,1575.97,1397.76,4586.61,9751.36,4810.0,4636.04,1290.0,1005.0,6275.0,1195.0,647.83,10641.35,4290.0,5956.92,7033.39,1219.39,5383.92,1425.9,4603.34,2874.37,21848.17,2479.32
2024-05-07,1557.21,1388.54,4541.65,9651.86,4700.0,4519.89,1270.0,1000.0,6275.0,1195.0,647.83,10567.79,4650.0,5885.15,6984.04,1238.52,5135.81,1416.1,4603.34,2912.07,21701.87,2422.11
2024-05-08,1557.21,1416.21,4609.1,9328.47,4670.0,4529.57,1225.0,980.0,6275.0,1170.0,628.5,10567.79,4580.0,5933.0,6712.57,1228.96,5160.62,1391.6,4387.87,2902.65,21555.56,2441.18
2024-05-13,1595.9,1406.99,4564.13,9477.73,4780.0,4529.57,1240.0,990.0,6200.0,1220.0,672.01,10101.92,4510.0,5837.31,6589.18,1267.21,5111.0,1396.5,4289.93,2912.07,21653.1,2527.0
2024-05-14,1581.39,1406.99,4491.56,9502.61,4930.0,4577.96,1240.0,1000.0,6200.0,1200.0,672.01,10101.92,4490.0,5909.08,6539.82,1310.25,4986.95,1381.8,4133.22,2940.34,21945.71,2574.68
2024-05-15,1571.72,1443.89,4442.52,9452.85,5025.0,4665.07,1275.0,995.0,6375.0,1215.0,633.33,10396.15,4490.0,5837.31,6539.82,1310.25,5036.57,1416.1,4035.27,2921.5,21701.87,2555.61
2024-05-16,1528.2,1443.89,4619.05,9552.36,5200.0,4684.43,1275.0,995.0,6350.0,1255.0,643.0,10371.63,4480.0,5885.15,6687.89,1377.2,5011.76,1416.1,4120.0,3010.0,21604.33,2574.68
2024-05-17,1528.2,1494.64,4707.31,9701.61,5175.0,4761.86,1300.0,1000.0,6575.0,1270.0,633.33,10347.12,4790.0,5885.15,6761.93,1396.32,4962.14,1470.0,4060.0,2990.0,21750.63,2584.21
2024-05-20,1557.21,1526.93,4648.47,9427.98,4980.0,4665.07,1270.0,995.0,6325.0,1265.0,628.5,10298.08,5150.0,5956.92,6786.61,1396.32,4962.14,1499.4,3990.0,2990.0,22287.08,2574.68
2024-05-21,1518.52,1565.0,4609.24,9328.47,4770.0,4529.57,1240.0,990.0,6025.0,1210.0,628.5,10200.0,5050.0,5885.15,6910.0,1358.07,4900.0,1474.9,3990.0,2950.0,21872.55,2774.93
2024-05-22,1542.7,1525.0,4619.05,9378.23,4760.0,4568.29,1235.0,990.0,6050.0,1195.0,628.5,10273.56,4900.0,5885.15,6910.0,1372.41,5000.0,1528.8,3950.0,2940.0,22043.24,2917.97
2024-05-27,1528.2,1495.0,4462.14,9253.85,4670.0,4403.75,1200.0,990.0,5825.0,1150.0,628.5,10224.52,4810.0,5861.23,6700.0,1334.16,4950.0,1533.7,3760.0,2810.0,22067.63,3108.69
2024-05-28,1528.2,1515.0,4422.91,9253.85,4710.0,4384.39,1250.0,985.0,5950.0,1135.0,628.5,10396.15,5100.0,5861.23,6700.0,1315.03,4880.0,1519.0,3780.0,2860.0,21921.32,3127.76
2024-05-29,1595.9,1525.0,4373.88,9104.59,4530.0,4268.25,1260.0,980.0,5800.0,1120.0,633.33,10224.52,5200.0,5861.23,6575.0,1338.94,4910.0,1515.0,3760.0,2810.0,21970.09,2870.29
2024-05-30,1571.72,1490.0,4236.58,8955.33,4490.0,4239.21,1235.0,975.0,5875.0,1110.0,643.0,9954.81,4980.0,5789.46,6475.0,1362.85,4890.0,1520.0,3690.0,2810.0,21726.25,2965.65
2024-05-31,1547.54,1465.0,4207.16,9204.09,4400.0,4200.5,1225.0,1010.0,5900.0,1165.0,613.99,9562.5,4970.0,5622.0,6475.0,1310.25,4780.0,1490.0,3490.0,2900.0,21531.18,2975.18
2024-06-03,1552.38,1470.0,4413.1,9228.97,4620.0,4384.39,1265.0,990.0,6100.0,1145.0,633.33,10003.85,4880.0,5789.46,6500.0,1305.47,4760.0,1520.0,3550.0,2930.0,22409.01,2937.04
2024-06-04,1547.54,1440.0,4491.56,9303.6,4640.0,4306.96,1265.0,990.0,6150.0,1150.0,643.0,10126.44,4690.0,5837.31,7000.0,1334.16,4930.0,1540.0,3830.0,3000.0,22409.01,2984.72
2024-06-05,1518.52,1340.0,4511.17,9403.1,4610.0,4258.57,1270.0,985.0,6000.0,1145.0,633.33,10249.04,4430.0,5861.23,6875.0,1305.47,5000.0,1550.0,3860.0,3060.0,22018.86,2927.51
2024-06-06,1537.87,1315.0,4471.94,9427.98,4770.0,4355.36,1290.0,995.0,6175.0,1155.0,647.83,10396.15,4470.0,5933.0,7300.0,1276.78,5075.0,1575.0,3950.0,3050.0,22018.86,2937.04
2024-06-07,1547.54,1300.0,4471.94,9278.72,4700.0,4210.18,1245.0,985.0,6275.0,1130.0,638.17,10371.63,4450.0,5933.0,7700.0,1300.69,5175.0,1600.0,4010.0,3050.0,22238.32,2870.29
2024-06-10,1566.89,1240.0,4422.91,9477.73,4610.0,4258.57,1235.0,980.0,6275.0,1130.0,638.17,10298.08,4258.93,5909.08,7675.0,1305.47,5050.0,1595.0,4100.0,3010.0,21775.02,2927.51
2024-06-11,1552.38,1255.0,4266.0,9253.85,4480.0,4200.5,1220.0,970.0,6125.0,1115.0,638.17,10347.12,4239.21,5861.23,7875.0,1276.78,5050.0,1555.0,3880.0,2880.0,21311.72,2917.97
2024-06-12,1537.87,1270.0,4275.81,9204.09,4430.0,4210.18,1225.0,955.0,5925.0,1100.0,633.33,10371.63,4101.19,5933.0,7550.0,1271.99,5025.0,1565.0,3610.0,2920.0,21458.02,2917.97
2024-06-13,1537.87,1255.0,4373.88,9154.34,4480.0,4171.46,1240.0,965.0,5875.0,1085.0,643.0,10469.71,4051.9,5861.23,7400.0,1271.99,4950.0,1565.0,3660.0,2840.0,21482.41,2917.97
2024-06-14,1518.52,1210.0,4334.65,9154.34,4310.0,4045.64,1205.0,955.0,5750.0,1045.0,650.0,10298.08,3992.75,5813.38,7200.0,1233.74,4740.0,1565.0,3440.0,2720.0,20702.12,3051.47
2024-06-19,1528.2,1215.0,4364.07,9005.09,4300.0,3968.21,1175.0,940.0,5750.0,1020.0,650.0,10003.85,4120.0,5669.84,7425.0,1324.59,4690.0,1555.0,3510.0,2830.0,20872.8,2927.51
2024-06-20,1513.69,1215.0,4364.07,9378.23,4400.0,4132.75,1230.0,950.0,5950.0,1025.0,620.0,9979.33,4080.0,5669.84,7375.0,1334.16,4780.0,1560.0,3500.0,2840.0,21506.79,2898.9
2024-06-21,1528.2,1230.0,4403.3,9552.36,4540.0,4297.29,1250.0,975.0,6125.0,1085.0,620.0,10101.92,4220.0,5717.69,7450.0,1381.98,4990.0,1570.0,3700.0,2950.0,21092.26,2851.22
