Date,AKRA.JK,ANTM.JK,ASII.JK,AUTO.JK,AVIA.JK,BBCA.JK,BBNI.JK,BBRI.JK,BBTN.JK,BIRD.JK,BJBR.JK,BJTM.JK,BMRI.JK,BTPS.JK,CTRA.JK,DSNG.JK,ELSA.JK,EMTK.JK,ESSA.JK,HEAL.JK,ICBP.JK,INCO.JK,INDF.JK,INTP.JK,JPFA.JK,JSMR.JK,KLBF.JK,MPMX.JK,MTEL.JK,PNBN.JK,POWR.JK,PRDA.JK,PWON.JK,SCMA.JK,SIDO.JK,SILO.JK,SIMP.JK,SMGR.JK,SMSM.JK,SSMS.JK,TAPG.JK,TLKM.JK,UNTR.JK,UNVR.JK
2022-05-09,897.63,2207.15,5638.84,927.98,714.07,6970.16,3705.24,3701.07,1337.82,1121.13,1220.79,655.75,3423.27,2905.16,971.84,535.07,244.98,2734.4,1176.2,1377.71,6965.57,7080.4,5431.03,9223.65,1254.98,3767.34,1441.03,708.25,717.04,993.11,494.03,6179.61,510.76,209.46,827.34,983.45,434.49,5731.66,1273.59,903.66,495.02,3760.25,20276.42,3520.72
2022-05-10,897.63,2111.19,5598.84,927.98,709.57,6901.37,3736.73,3701.07,1322.26,1112.37,1220.79,647.24,3330.75,2997.59,948.02,503.06,241.6,2548.19,1100.92,1358.03,7506.81,6710.35,5674.88,9246.71,1300.62,3709.08,1521.09,708.25,726.54,933.82,508.77,6042.79,515.53,211.22,822.94,959.34,425.7,5708.26,1257.05,890.94,473.65,3786.42,20553.94,3845.57
2022-05-11,901.77,2093.74,5518.86,923.84,694.15,7016.02,3684.25,3668.39,1306.71,1077.33,1216.54,642.98,3289.63,2997.59,948.02,503.06,241.6,2508.99,1129.15,1367.87,7812.73,6685.68,5719.21,9684.83,1296.06,3747.92,1539.92,708.25,732.87,918.99,523.52,5837.56,525.08,218.26,809.74,964.16,430.97,6059.18,1261.19,916.39,498.58,3777.7,20970.22,4284.57
2022-05-12,843.86,2032.68,5478.87,911.41,653.32,6672.09,3442.83,3529.5,1267.82,1024.78,1203.78,634.46,3238.23,2879.5,928.97,493.91,231.46,2342.37,1053.87,1358.03,7553.88,6562.33,5674.88,9362.01,1232.17,3641.12,1488.12,708.25,723.23,938.76,516.15,5814.76,491.66,205.94,792.14,959.34,420.42,5872.02,1265.32,882.45,470.09,3751.52,20328.45,4117.75
2022-05-13,831.45,2032.68,5698.82,915.55,644.24,6717.95,3463.82,3472.31,1279.48,1029.16,1212.28,642.98,3207.39,2861.33,967.08,498.49,236.53,2185.56,1157.38,1362.95,7695.07,6809.03,5719.21,8900.82,1291.49,3621.7,1506.96,708.25,708.77,938.76,516.15,5883.17,471.61,216.5,814.14,964.16,425.7,5895.42,1269.46,899.42,470.09,3716.62,20970.22,4214.33
2022-05-17,843.86,2085.02,5598.84,915.55,676.0,6786.73,3547.79,3635.71,1295.04,1029.16,1237.81,642.98,3227.95,2870.42,952.79,503.06,241.6,2038.55,1124.45,1353.11,7365.62,7179.09,5763.55,8854.71,1277.8,3670.24,1530.5,708.25,660.55,973.34,516.15,5837.56,482.12,214.74,814.14,1002.73,425.7,5942.21,1273.59,929.12,491.46,3646.83,20866.15,4214.33
2022-05-18,858.16,2093.74,5678.83,923.84,680.54,6947.23,3673.75,3635.71,1302.82,1046.68,1237.81,651.5,3248.51,2870.42,943.26,489.34,244.98,1896.44,1232.66,1353.11,7624.47,7006.39,5763.55,9131.42,1277.8,3709.08,1530.5,708.25,641.26,1002.99,516.15,5974.38,482.12,211.22,818.54,1012.37,427.45,6059.18,1257.05,924.88,484.33,3707.9,21022.26,4411.87
2022-05-19,883.4,2146.09,5598.84,907.26,676.0,6832.59,3642.26,3627.54,1295.04,1024.78,1237.81,647.24,3248.51,2788.67,943.26,512.2,243.29,1901.34,1147.97,1348.19,7506.81,7524.47,5719.21,9062.24,1259.55,3631.41,1511.67,708.25,641.26,1037.57,512.46,5974.38,473.52,202.42,849.35,988.27,430.97,5825.23,1219.47,975.79,487.9,3673.0,20796.77,4284.57
2022-05-20,862.37,2172.26,5698.82,923.84,712.3,6786.73,3684.25,3619.37,1291.15,1046.68,1242.06,651.5,3289.63,2770.5,943.26,548.79,248.36,1960.15,1195.02,1367.87,7577.41,7869.86,5719.21,9131.42,1268.67,3563.44,1530.5,708.25,660.55,998.05,508.77,5814.76,477.34,198.9,844.95,1002.73,448.56,5942.21,1236.17,1001.24,509.26,3638.1,20744.74,4433.82
2022-05-23,845.54,2207.15,5558.85,911.41,666.93,6763.8,3715.74,3537.67,1287.26,1037.92,1229.3,642.98,3238.23,2679.66,948.02,525.92,244.98,1857.24,1157.38,1362.95,7506.81,7623.15,5674.88,9292.83,1277.8,3573.15,1535.21,708.25,655.73,1012.87,508.77,5974.38,482.12,200.66,844.95,1060.58,448.56,6082.57,1223.64,1001.24,505.7,3585.76,20571.29,4284.57
2022-05-24,845.54,2242.05,5718.82,923.84,676.0,6740.88,3810.2,3643.88,1306.71,1059.82,1242.06,647.24,3258.79,2734.16,938.5,521.35,246.67,1837.64,1185.61,1372.79,7671.54,7746.5,5564.04,9408.12,1273.24,3611.99,1521.09,708.25,646.09,1007.93,501.4,5860.36,477.34,200.66,831.74,1060.58,439.77,6269.73,1202.76,1035.18,505.7,3620.66,21022.26,4223.11
2022-05-25,858.16,2172.26,5678.83,915.55,671.46,6763.8,3747.23,3554.01,1302.82,1064.2,1229.3,642.98,3227.95,2588.83,928.97,512.2,250.05,1788.63,1213.84,1412.16,7765.67,7499.8,5674.88,9408.12,1254.98,3689.66,1535.21,708.25,641.26,1027.69,505.09,5814.76,473.52,188.34,844.95,1060.58,438.01,6105.97,1177.7,1069.12,491.46,3664.28,20935.53,4187.99
2022-05-27,853.95,2154.81,5778.81,915.55,671.46,6947.23,3862.69,3709.24,1306.71,1265.65,1242.06,647.24,3330.75,2670.58,957.55,512.2,258.5,1827.84,1195.02,1436.76,8118.65,7697.16,5697.04,9546.48,1264.11,3738.21,1516.38,708.25,641.26,1052.4,519.83,5700.74,482.12,193.62,849.35,1041.3,439.77,6269.73,1181.88,1069.12,505.7,3751.52,21091.64,4179.21
2022-05-30,870.78,2233.33,5798.8,969.41,662.39,6947.23,3862.69,3619.37,1302.82,1559.07,1229.3,647.24,3371.87,2779.58,967.08,512.2,258.5,1837.64,1115.04,1426.92,8048.06,7919.2,5719.21,9431.18,1314.31,3893.57,1535.21,849.11,650.91,1170.98,523.52,5609.53,477.34,193.62,849.35,1099.15,444.17,6714.23,1194.41,1052.15,505.7,3707.9,20987.57,4082.63
2022-05-31,942.29,2189.71,5878.79,969.41,671.46,7107.73,3852.19,3782.78,1322.26,1453.96,1242.06,664.27,3495.23,2770.5,938.5,507.63,260.18,1876.84,1105.63,1353.11,8071.59,8116.56,5852.22,8970.0,1300.62,3883.86,1612.21,849.11,660.55,1190.74,527.21,5586.73,486.89,197.14,897.76,1089.5,457.36,6831.2,1202.76,1120.03,505.7,3760.25,21716.06,4152.87
2022-06-02,900.23,2189.71,5858.79,977.69,666.93,6947.23,3715.74,3660.22,1302.82,1489.0,1237.81,660.01,3371.87,2852.25,943.26,516.78,263.56,1827.84,1035.06,1353.11,8048.06,7820.52,5940.89,9085.3,1286.93,3854.73,1544.84,849.11,684.66,1353.79,534.58,5609.53,486.89,191.86,880.15,1065.4,452.96,6714.23,1223.64,1086.09,519.95,3742.8,21941.55,4205.55
2022-06-03,900.23,2180.98,5838.79,961.12,694.15,6970.16,3757.72,3692.9,1302.82,1506.52,1237.81,655.75,3371.87,2815.92,938.5,507.63,270.32,1822.94,1030.35,1348.19,8071.59,7573.81,5918.72,9039.18,1341.69,3806.18,1540.03,849.11,699.12,1338.96,534.58,5586.73,491.66,193.62,866.95,1070.22,448.56,6644.04,1227.82,1095.28,509.26,3760.25,22618.01,4144.09
2022-06-06,938.09,2171.0,5778.81,990.12,703.22,6832.59,3736.73,3619.37,1310.6,1414.55,1233.55,651.5,3351.31,2743.25,928.97,507.63,272.01,1734.73,978.6,1353.11,8142.19,7524.47,6140.39,9131.42,1364.51,3786.76,1578.53,849.11,699.12,1442.72,545.64,5632.33,491.66,186.58,871.35,1075.04,444.17,6737.62,1223.64,1122.44,509.26,3786.42,22323.14,4187.99
2022-06-07,929.67,2144.42,5758.81,1023.26,707.76,6763.8,3736.73,3594.86,1298.93,1449.58,1246.31,651.5,3412.99,2725.08,938.5,503.06,275.39,1710.23,997.42,1359.04,8071.59,7549.14,6140.39,9277.13,1369.07,3757.63,1535.21,849.11,708.77,1477.31,538.27,5723.55,486.89,184.82,866.95,1084.68,439.77,6690.83,1194.41,1108.86,505.57,3707.9,22774.11,4152.87
2022-06-08,929.67,2144.42,5738.81,1027.4,698.69,6970.16,3778.72,3652.05,1263.93,1436.45,1254.82,642.98,3454.11,2752.33,933.73,507.63,280.46,1778.83,983.3,1359.04,8071.59,7598.48,6184.73,9374.27,1332.56,3815.89,1564.09,849.11,699.12,1467.43,530.89,5677.94,482.12,190.1,866.95,1084.68,439.77,6761.01,1190.23,1126.96,516.64,3707.87,22930.22,4293.35
2022-06-09,984.36,2126.7,5758.81,1019.12,707.76,6878.45,3642.26,3668.39,1263.93,1410.17,1242.06,642.98,3464.39,2797.75,919.44,507.63,277.08,1754.33,969.19,1349.16,8118.65,7549.14,6096.06,9228.56,1305.18,3835.31,1573.71,849.11,684.66,1511.89,527.21,5655.14,469.71,188.34,858.15,1070.22,439.77,6550.46,1211.11,1086.23,498.19,3662.65,22479.25,4231.89
2022-06-10,1005.39,2029.22,5538.86,1006.69,685.08,6740.88,3484.82,3594.86,1213.37,1366.37,1225.04,642.98,3361.59,2843.17,895.62,484.77,268.63,1739.63,931.55,1344.22,8000.99,7302.44,6096.06,9131.42,1296.06,3815.89,1564.09,849.11,679.84,1670.0,545.64,5586.73,458.25,186.58,858.15,1015.57,432.73,6456.89,1202.76,1059.07,490.81,3635.52,22340.48,4170.43
2022-06-13,975.95,2002.64,5618.84,985.98,680.54,6740.88,3463.82,3545.84,1143.37,1397.03,1199.52,638.72,3330.75,2797.75,886.09,475.62,255.12,1631.82,875.09,1349.16,8095.12,7105.07,6051.72,8888.56,1264.11,3699.37,1564.09,849.11,679.84,1778.7,534.58,5495.52,458.25,174.25,844.95,991.04,422.18,6129.36,1186.06,1009.29,494.5,3689.78,21282.43,4117.75
2022-06-14,971.74,1931.75,5578.85,1019.12,721.37,6786.73,3474.32,3562.18,1158.92,1475.86,1225.04,638.72,3371.87,2734.16,890.86,471.05,272.01,1607.32,813.93,1354.1,8142.19,7105.07,6096.06,8961.42,1277.8,3767.34,1564.09,849.11,679.84,1749.05,530.89,5586.73,458.25,170.73,831.74,1000.85,429.21,6386.7,1169.35,1027.39,498.19,3716.91,21889.51,4161.65
2022-06-15,992.77,1922.89,5358.89,994.26,725.91,6717.95,3474.32,3635.71,1158.92,1471.48,1208.03,642.98,3412.99,2661.49,871.8,455.5,263.56,1720.03,832.75,1359.04,8095.12,6833.7,6029.56,8839.99,1264.11,3641.12,1554.46,849.11,675.01,1729.29,530.89,5495.52,460.16,183.06,836.15,1010.66,425.7,6456.89,1161.0,1009.29,490.81,3671.69,20640.67,4214.33
2022-06-16,980.15,1905.17,5478.87,1006.69,744.06,6947.23,3463.82,3619.37,1166.7,1620.38,1203.78,642.98,3443.83,2688.75,867.04,457.33,272.01,1695.53,851.68,1403.52,8165.72,7006.39,6029.56,8937.13,1277.8,3592.57,1564.09,849.11,684.66,1763.88,530.89,5541.12,465.89,204.18,836.15,1010.66,422.18,6456.89,1173.53,995.71,501.88,3653.61,20814.12,4214.33
2022-06-17,929.67,1869.72,5558.85,994.26,716.83,6878.45,3432.33,3570.35,1151.15,1524.03,1182.51,638.72,3320.47,2652.41,852.74,448.18,265.25,1724.93,823.29,1477.65,8048.06,6809.03,6051.72,8985.7,1273.24,3679.95,1564.09,849.11,689.48,1778.7,530.89,5746.35,467.8,197.14,844.95,981.22,423.94,6386.7,1165.18,995.71,479.74,3725.96,19981.55,4082.63
2022-06-20,883.4,1834.28,5538.86,981.83,707.76,6993.09,3411.34,3594.86,1139.48,1528.41,1169.75,642.98,3392.43,2688.75,795.58,455.5,261.87,1700.43,794.9,1457.88,8448.11,6562.33,6118.23,8937.13,1282.37,3582.86,1559.28,849.11,689.48,1763.88,530.89,5791.96,467.8,216.5,849.35,981.22,418.66,6644.04,1169.35,982.13,476.05,3653.61,20120.31,4411.87
2022-06-21,904.43,1905.17,5478.87,977.69,703.22,7016.02,3547.79,3578.52,1155.03,1502.14,1182.51,647.24,3392.43,2706.91,809.87,471.05,261.87,1715.13,856.41,1462.82,8612.83,6957.05,6096.06,9131.42,1328.0,3582.86,1564.09,849.11,684.66,1808.34,530.89,5791.96,469.71,207.7,840.55,1005.75,420.42,6690.83,1161.0,977.61,479.74,3716.91,20224.38,4433.82
2022-06-22,896.02,1789.97,5438.88,981.83,730.44,6878.45,3421.84,3529.5,1158.92,1427.69,1186.76,647.24,3351.31,2643.33,819.4,455.5,258.5,1661.22,809.09,1443.06,8683.43,6661.01,6184.73,9009.99,1332.56,3563.44,1564.09,849.11,684.66,1684.82,530.89,5746.35,467.8,202.42,858.15,1005.75,422.18,6690.83,1152.65,986.66,472.36,3662.65,20259.07,4293.35
2022-06-23,896.02,1741.23,5498.86,981.83,744.06,6901.37,3421.84,3521.33,1151.15,1414.55,1178.25,642.98,3351.31,2670.58,814.63,461.9,246.67,1631.82,775.97,1482.59,8777.56,6315.62,6317.73,9228.56,1373.64,3553.73,1636.28,849.11,679.84,1571.18,534.58,5677.94,475.43,200.66,866.95,1010.66,420.42,6831.2,1181.88,954.98,464.98,3762.13,20311.11,4354.8
2022-06-24,891.81,1745.66,5338.9,981.83,744.06,6855.52,3421.84,3545.84,1155.03,1484.62,1186.76,647.24,3412.99,2679.66,843.22,446.35,250.05,1636.72,766.51,1448.0,8871.69,6216.94,6273.4,9495.7,1410.15,3592.57,1645.9,849.11,684.66,1561.3,534.58,5563.93,473.52,204.18,871.35,981.22,422.18,7135.33,1156.82,1045.5,476.05,3753.09,20311.11,4456.62
2022-06-27,900.23,1674.77,5318.9,981.83,730.44,6740.88,3379.85,3496.82,1166.7,1537.17,1174.0,642.98,3382.15,2679.66,838.45,446.35,253.43,1631.82,785.43,1443.06,8942.28,5822.21,6384.24,9471.41,1428.4,3631.41,1631.47,849.11,679.84,1739.17,538.7,5655.14,473.52,204.18,866.95,1000.85,425.7,6854.59,1135.94,1040.97,468.67,3680.74,20259.07,4447.69
2022-06-28,887.61,1652.62,5358.89,981.83,739.52,6695.02,3390.35,3513.16,1166.7,1497.76,1186.76,642.98,3341.03,2670.58,833.69,444.52,260.18,1631.82,865.87,1457.88,8942.28,5748.2,6428.57,9349.99,1423.84,3602.28,1636.28,849.11,675.01,1694.7,538.7,5586.73,460.16,205.94,875.75,1005.75,422.18,6644.04,1135.94,1086.23,472.36,3644.56,20675.36,4510.21
2022-06-29,870.78,1626.04,5198.93,973.55,739.52,6672.09,3369.35,3415.12,1147.26,1484.62,1169.75,630.2,3269.07,2643.33,814.63,446.35,256.81,1631.82,823.29,1462.82,8895.22,5698.86,6295.57,9228.56,1419.27,3514.89,1626.65,849.11,670.19,1670.0,534.8,5655.14,458.25,202.42,875.75,991.04,420.42,6831.2,1119.24,1095.28,472.36,3653.61,19790.76,4411.96
2022-06-30,866.57,1595.02,5298.91,944.55,739.52,6649.16,3295.88,3390.61,1131.7,1471.48,1169.75,630.2,3258.79,2561.58,819.4,451.84,255.12,1573.02,790.17,1487.53,8989.35,5575.51,6251.23,9204.27,1405.58,3437.21,1597.78,849.11,675.01,1670.0,530.9,5928.77,450.61,193.62,880.15,981.22,416.9,6667.44,1110.88,1095.28,472.36,3617.43,19704.03,4260.13
2022-07-01,807.68,1550.72,5218.92,927.98,748.59,6649.16,3295.88,3382.44,1104.48,1370.75,1152.73,625.95,3125.15,2416.24,790.81,448.18,239.91,1528.91,738.12,1507.3,8801.09,5279.47,6229.06,9131.42,1414.71,3398.37,1621.84,849.11,670.19,1595.0,526.99,5700.74,437.25,181.3,871.35,986.13,404.59,6433.49,1102.53,1077.18,464.98,3635.52,18385.8,4313.72
2022-07-04,757.2,1524.13,5198.93,907.26,748.59,6465.74,3211.91,3300.74,1088.92,1388.97,1139.97,621.69,3042.91,2434.41,771.76,433.54,241.6,1519.11,690.8,1482.59,8683.43,5378.15,6051.72,8937.13,1323.44,3398.37,1573.71,849.11,670.19,1590.0,523.09,5586.73,425.79,176.01,866.95,995.94,387.0,6363.31,1081.65,1063.6,446.53,3608.39,18403.15,4197.62
2022-07-05,786.65,1586.16,5058.96,911.41,784.89,6649.16,3253.89,3341.59,1088.92,1411.74,1144.23,625.95,3145.71,2388.99,795.58,448.18,246.67,1553.42,705.0,1512.24,8636.36,5378.15,6140.39,8961.42,1318.87,3582.86,1626.65,849.11,675.01,1645.0,526.99,5609.53,437.25,181.3,858.15,991.04,395.79,6269.73,1052.42,1068.12,453.91,3608.39,19409.16,4251.2
2022-07-06,799.27,1524.13,4859.0,915.55,784.89,6695.02,3211.91,3333.42,1088.92,1361.65,1139.97,617.43,3094.31,2352.65,786.05,437.2,244.98,1509.31,695.53,1532.01,8895.22,5156.11,6206.9,9058.56,1328.0,3495.47,1621.84,849.11,694.3,1625.0,534.8,5655.14,423.88,179.54,862.55,991.04,388.75,6293.12,1081.65,1063.6,431.77,3635.52,18593.95,4269.07
2022-07-07,807.68,1524.13,4759.02,932.12,780.35,6511.6,3190.92,3308.91,1085.03,1398.08,1139.97,613.17,3053.19,2461.66,786.05,437.2,244.98,1543.61,681.34,1532.01,8918.75,4983.42,6118.23,8864.27,1332.56,3495.47,1617.03,849.11,689.48,1685.0,526.99,5541.12,433.43,181.3,866.95,991.04,390.51,6199.55,1090.0,1104.33,442.84,3653.61,18576.6,4465.55
2022-07-08,858.16,1519.7,4779.01,940.41,807.57,6557.45,3190.92,3431.46,1085.03,1375.31,1139.97,613.17,3073.75,2461.66,786.05,455.5,244.98,1617.12,700.27,1532.01,8871.69,5230.12,6229.06,8912.84,1323.44,3417.79,1607.4,849.11,699.12,1945.0,530.9,5723.55,431.52,181.74,853.75,981.22,395.79,6246.34,1073.3,1145.07,453.91,3626.48,19044.92,4367.31
2022-07-11,900.23,1524.13,4839.0,927.98,825.72,6534.52,3148.93,3366.1,1081.14,1388.97,1131.46,617.43,3073.75,2461.66,814.63,455.5,248.36,1622.02,766.51,1581.43,8895.22,5082.1,6229.06,8864.27,1296.06,3437.21,1636.28,849.11,703.94,1870.0,530.9,5814.76,431.52,181.74,862.55,991.04,395.79,6082.57,1064.95,1167.7,457.6,3653.61,18888.81,4286.93
2022-07-12,896.02,1541.85,4878.99,927.98,843.87,6580.38,3127.94,3357.93,1112.26,1366.2,1144.23,621.69,3053.19,2497.99,805.11,448.18,246.67,1641.62,752.31,1581.43,8777.56,5082.1,6251.23,8815.7,1341.69,3476.05,1617.03,849.11,689.48,1875.0,534.8,5700.74,427.7,183.52,862.55,991.04,390.51,5989.0,1085.83,1176.75,453.91,3626.48,18680.67,4358.38
2022-07-13,883.4,1524.13,4659.04,927.98,862.02,6419.88,3033.47,3317.08,1096.7,1366.2,1144.23,621.69,2991.51,2388.99,795.58,437.2,243.29,1573.02,700.27,1571.55,8754.03,4958.75,6051.72,8767.13,1332.56,3369.25,1626.65,849.11,694.3,1890.0,526.99,5700.74,423.88,179.96,840.55,986.13,388.75,5989.0,1064.95,1190.33,439.15,3563.17,19617.3,4376.24
2022-07-14,874.99,1462.1,4878.99,932.12,857.48,6442.81,3054.46,3325.25,1081.14,1388.97,1135.72,617.43,2991.51,2298.15,781.29,429.89,241.6,1592.62,705.0,1556.72,8706.96,5008.09,6140.39,8791.42,1364.51,3427.5,1655.53,849.11,699.12,1825.0,523.09,5677.94,425.81,178.18,853.75,991.04,388.75,6105.97,1069.12,1253.69,450.22,3635.52,20675.36,4376.24
2022-07-15,853.95,1364.63,4759.02,927.98,839.33,6419.88,3054.46,3357.93,1085.03,1388.97,1127.21,613.17,2950.39,2543.41,786.05,428.06,239.91,1666.12,709.73,1551.78,8801.09,4707.11,6118.23,8864.27,1328.0,3398.37,1617.03,849.11,689.48,1855.0,526.99,5609.53,414.25,192.43,849.35,986.13,388.75,5965.6,1064.95,1249.16,442.84,3753.09,20137.66,4313.72
2022-07-18,853.95,1382.35,4819.0,927.98,803.04,6557.45,3075.45,3382.44,1092.81,1366.2,1122.96,613.17,3022.35,2370.82,819.4,451.84,244.98,1710.23,690.8,1561.66,8942.28,4815.66,6251.23,9009.99,1323.44,3417.79,1592.96,849.11,689.48,1825.0,530.9,5837.56,414.25,194.21,844.95,981.22,406.35,6082.57,1056.59,1267.27,450.22,3789.26,20016.24,4447.69
2022-07-19,925.47,1466.53,4859.0,944.55,825.72,6580.38,3064.96,3357.93,1116.14,1393.52,1114.45,608.91,3053.19,2452.57,847.98,457.33,250.05,1793.53,742.85,1541.9,8895.22,5082.1,6339.9,9107.13,1346.26,3476.05,1636.28,849.11,699.12,1820.0,526.99,5677.94,435.44,197.78,844.95,976.32,408.1,6129.36,1060.77,1244.64,457.6,3762.13,20189.69,4438.76
2022-07-20,921.26,1501.98,5018.96,944.55,830.26,6786.73,3222.4,3513.16,1139.48,1457.28,1118.7,613.17,3248.51,2534.32,847.98,457.33,253.43,1818.04,828.02,1541.9,8895.22,5082.1,6295.57,9058.56,1401.02,3437.21,1665.15,849.11,699.12,1830.0,530.9,5655.14,439.29,206.69,853.75,976.32,408.1,6082.57,1069.12,1235.59,472.36,3807.35,20935.53,4438.76
